DSP,Relation,DSI,Source
DSP023803,has_ingredient,DSI001923,NHP
DSP023803,has_ingredient,DSI000056,NHP
DSP023804,has_ingredient,DSI000443,NHP
DSP023804,has_ingredient,DSI000273,NHP
DSP023804,has_ingredient,DSI000848,NHP
DSP023804,has_ingredient,DSI000364,NHP
DSP023804,has_ingredient,DSI000551,NHP
DSP023804,has_ingredient,DSI000336,NHP
DSP023804,has_ingredient,DSI000850,NHP
DSP023805,has_ingredient,DSI000172,NHP
DSP023806,has_ingredient,DSI001767,NHP
DSP023807,has_ingredient,DSI001767,NHP
DSP023808,has_ingredient,DSI000283,NHP
DSP023809,has_ingredient,DSI000046,NHP
DSP023809,has_ingredient,DSI000269,NHP
DSP023810,has_ingredient,DSI000892,NHP
DSP023811,has_ingredient,DSI001152,NHP
DSP023811,has_ingredient,DSI002926,NHP
DSP023811,has_ingredient,DSI002044,NHP
DSP023812,has_ingredient,DSI000534,NHP
DSP023813,has_ingredient,DSI000283,NHP
DSP023813,has_ingredient,DSI000872,NHP
DSP023813,has_ingredient,DSI001619,NHP
DSP023813,has_ingredient,DSI000000,NHP
DSP023813,has_ingredient,DSI000076,NHP
DSP023813,has_ingredient,DSI000021,NHP
DSP023813,has_ingredient,DSI000006,NHP
DSP023814,has_ingredient,DSI000779,NHP
DSP023815,has_ingredient,DSI000056,NHP
DSP023816,has_ingredient,DSI000366,NHP
DSP023816,has_ingredient,DSI000367,NHP
DSP023816,has_ingredient,DSI000365,NHP
DSP023817,has_ingredient,DSI000366,NHP
DSP023817,has_ingredient,DSI000367,NHP
DSP023818,has_ingredient,DSI000366,NHP
DSP023818,has_ingredient,DSI000367,NHP
DSP023818,has_ingredient,DSI000365,NHP
DSP023819,has_ingredient,DSI000366,NHP
DSP023819,has_ingredient,DSI000367,NHP
DSP023820,has_ingredient,DSI000351,NHP
DSP023821,has_ingredient,DSI000046,NHP
DSP023822,has_ingredient,DSI000748,NHP
DSP023822,has_ingredient,DSI000112,NHP
DSP023822,has_ingredient,DSI001142,NHP
DSP023822,has_ingredient,DSI001017,NHP
DSP023822,has_ingredient,DSI002975,NHP
DSP023822,has_ingredient,DSI000820,NHP
DSP023822,has_ingredient,DSI000840,NHP
DSP023822,has_ingredient,DSI000062,NHP
DSP023822,has_ingredient,DSI000197,NHP
DSP023822,has_ingredient,DSI000168,NHP
DSP023822,has_ingredient,DSI000368,NHP
DSP023822,has_ingredient,DSI000430,NHP
DSP023822,has_ingredient,DSI000084,NHP
DSP023822,has_ingredient,DSI000290,NHP
DSP023822,has_ingredient,DSI000212,NHP
DSP023822,has_ingredient,DSI000436,NHP
DSP023822,has_ingredient,DSI000074,NHP
DSP023822,has_ingredient,DSI000449,NHP
DSP023822,has_ingredient,DSI002631,NHP
DSP023822,has_ingredient,DSI000118,NHP
DSP023822,has_ingredient,DSI002413,NHP
DSP023822,has_ingredient,DSI000296,NHP
DSP023822,has_ingredient,DSI000237,NHP
DSP023822,has_ingredient,DSI000067,NHP
DSP023823,has_ingredient,DSI000043,NHP
DSP023824,has_ingredient,DSI000410,NHP
DSP023824,has_ingredient,DSI000046,NHP
DSP023824,has_ingredient,DSI000196,NHP
DSP023824,has_ingredient,DSI000041,NHP
DSP023824,has_ingredient,DSI000351,NHP
DSP023825,has_ingredient,DSI000329,NHP
DSP023825,has_ingredient,DSI000851,NHP
DSP023825,has_ingredient,DSI000290,NHP
DSP023825,has_ingredient,DSI000292,NHP
DSP023825,has_ingredient,DSI000193,NHP
DSP023826,has_ingredient,DSI000531,NHP
DSP023827,has_ingredient,DSI000082,NHP
DSP023828,has_ingredient,DSI000531,NHP
DSP023829,has_ingredient,DSI000285,NHP
DSP023829,has_ingredient,DSI000510,NHP
DSP023829,has_ingredient,DSI000116,NHP
DSP023829,has_ingredient,DSI000430,NHP
DSP023829,has_ingredient,DSI002976,NHP
DSP023829,has_ingredient,DSI000536,NHP
DSP023829,has_ingredient,DSI000449,NHP
DSP023829,has_ingredient,DSI000118,NHP
DSP023830,has_ingredient,DSI001506,NHP
DSP023831,has_ingredient,DSI000286,NHP
DSP023831,has_ingredient,DSI001232,NHP
DSP023831,has_ingredient,DSI000288,NHP
DSP023831,has_ingredient,DSI001089,NHP
DSP023831,has_ingredient,DSI000852,NHP
DSP023831,has_ingredient,DSI000294,NHP
DSP023831,has_ingredient,DSI000295,NHP
DSP023831,has_ingredient,DSI000199,NHP
DSP023831,has_ingredient,DSI001018,NHP
DSP023831,has_ingredient,DSI000525,NHP
DSP023832,has_ingredient,DSI000036,NHP
DSP023833,has_ingredient,DSI001972,NHP
DSP023834,has_ingredient,DSI000069,NHP
DSP023834,has_ingredient,DSI000324,NHP
DSP023834,has_ingredient,DSI000222,NHP
DSP023834,has_ingredient,DSI000510,NHP
DSP023834,has_ingredient,DSI002158,NHP
DSP023834,has_ingredient,DSI000219,NHP
DSP023834,has_ingredient,DSI000332,NHP
DSP023834,has_ingredient,DSI000084,NHP
DSP023834,has_ingredient,DSI000042,NHP
DSP023834,has_ingredient,DSI000487,NHP
DSP023835,has_ingredient,DSI001141,NHP
DSP023835,has_ingredient,DSI000084,NHP
DSP023835,has_ingredient,DSI001617,NHP
DSP023835,has_ingredient,DSI002977,NHP
DSP023835,has_ingredient,DSI000293,NHP
DSP023835,has_ingredient,DSI000505,NHP
DSP023835,has_ingredient,DSI000242,NHP
DSP023835,has_ingredient,DSI000118,NHP
DSP023835,has_ingredient,DSI000295,NHP
DSP023835,has_ingredient,DSI000199,NHP
DSP023835,has_ingredient,DSI002978,NHP
DSP023835,has_ingredient,DSI002979,NHP
DSP023836,has_ingredient,DSI000614,NHP
DSP023837,has_ingredient,DSI000050,NHP
DSP023838,has_ingredient,DSI000071,NHP
DSP023838,has_ingredient,DSI000022,NHP
DSP023839,has_ingredient,DSI000071,NHP
DSP023839,has_ingredient,DSI000173,NHP
DSP023839,has_ingredient,DSI000161,NHP
DSP023839,has_ingredient,DSI000177,NHP
DSP023839,has_ingredient,DSI000022,NHP
DSP023839,has_ingredient,DSI000006,NHP
DSP023840,has_ingredient,DSI000184,NHP
DSP023841,has_ingredient,DSI000344,NHP
DSP023841,has_ingredient,DSI000056,NHP
DSP023842,has_ingredient,DSI000748,NHP
DSP023842,has_ingredient,DSI000826,NHP
DSP023842,has_ingredient,DSI000069,NHP
DSP023842,has_ingredient,DSI000830,NHP
DSP023842,has_ingredient,DSI000558,NHP
DSP023842,has_ingredient,DSI001146,NHP
DSP023842,has_ingredient,DSI001191,NHP
DSP023842,has_ingredient,DSI000118,NHP
DSP023842,has_ingredient,DSI000432,NHP
DSP023843,has_ingredient,DSI001505,NHP
DSP023843,has_ingredient,DSI000414,NHP
DSP023844,has_ingredient,DSI000080,NHP
DSP023845,has_ingredient,DSI000595,NHP
DSP023845,has_ingredient,DSI000403,NHP
DSP023846,has_ingredient,DSI000362,NHP
DSP023846,has_ingredient,DSI000070,NHP
DSP023846,has_ingredient,DSI000173,NHP
DSP023846,has_ingredient,DSI000177,NHP
DSP023846,has_ingredient,DSI001104,NHP
DSP023846,has_ingredient,DSI000006,NHP
DSP023847,has_ingredient,DSI000020,NHP
DSP023848,has_ingredient,DSI000341,NHP
DSP023849,has_ingredient,DSI000484,NHP
DSP023849,has_ingredient,DSI000329,NHP
DSP023849,has_ingredient,DSI000069,NHP
DSP023849,has_ingredient,DSI000222,NHP
DSP023849,has_ingredient,DSI000839,NHP
DSP023849,has_ingredient,DSI000234,NHP
DSP023849,has_ingredient,DSI000219,NHP
DSP023849,has_ingredient,DSI000332,NHP
DSP023849,has_ingredient,DSI000544,NHP
DSP023849,has_ingredient,DSI001100,NHP
DSP023849,has_ingredient,DSI002196,NHP
DSP023849,has_ingredient,DSI000414,NHP
DSP023849,has_ingredient,DSI001866,NHP
DSP023849,has_ingredient,DSI000084,NHP
DSP023849,has_ingredient,DSI002980,NHP
DSP023849,has_ingredient,DSI000211,NHP
DSP023849,has_ingredient,DSI000290,NHP
DSP023849,has_ingredient,DSI000293,NHP
DSP023849,has_ingredient,DSI000536,NHP
DSP023849,has_ingredient,DSI000449,NHP
DSP023849,has_ingredient,DSI000118,NHP
DSP023849,has_ingredient,DSI000199,NHP
DSP023850,has_ingredient,DSI000069,NHP
DSP023850,has_ingredient,DSI000647,NHP
DSP023850,has_ingredient,DSI000324,NHP
DSP023850,has_ingredient,DSI000234,NHP
DSP023850,has_ingredient,DSI000414,NHP
DSP023850,has_ingredient,DSI002981,NHP
DSP023850,has_ingredient,DSI000392,NHP
DSP023850,has_ingredient,DSI000290,NHP
DSP023850,has_ingredient,DSI000293,NHP
DSP023850,has_ingredient,DSI000118,NHP
DSP023851,has_ingredient,DSI000595,NHP
DSP023851,has_ingredient,DSI000177,NHP
DSP023851,has_ingredient,DSI000403,NHP
DSP023851,has_ingredient,DSI000327,NHP
DSP023851,has_ingredient,DSI000041,NHP
DSP023851,has_ingredient,DSI000042,NHP
DSP023852,has_ingredient,DSI000324,NHP
DSP023852,has_ingredient,DSI000839,NHP
DSP023852,has_ingredient,DSI000394,NHP
DSP023852,has_ingredient,DSI000168,NHP
DSP023852,has_ingredient,DSI000430,NHP
DSP023852,has_ingredient,DSI002981,NHP
DSP023852,has_ingredient,DSI000087,NHP
DSP023852,has_ingredient,DSI000212,NHP
DSP023852,has_ingredient,DSI000934,NHP
DSP023852,has_ingredient,DSI000293,NHP
DSP023852,has_ingredient,DSI000449,NHP
DSP023852,has_ingredient,DSI000843,NHP
DSP023852,has_ingredient,DSI000338,NHP
DSP023852,has_ingredient,DSI000945,NHP
DSP023852,has_ingredient,DSI001094,NHP
DSP023852,has_ingredient,DSI000863,NHP
DSP023852,has_ingredient,DSI000487,NHP
DSP023853,has_ingredient,DSI000020,NHP
DSP023854,has_ingredient,DSI001011,NHP
DSP023855,has_ingredient,DSI000020,NHP
DSP023856,has_ingredient,DSI000020,NHP
DSP023857,has_ingredient,DSI000503,NHP
DSP023857,has_ingredient,DSI000084,NHP
DSP023857,has_ingredient,DSI000292,NHP
DSP023857,has_ingredient,DSI000436,NHP
DSP023857,has_ingredient,DSI000293,NHP
DSP023857,has_ingredient,DSI000536,NHP
DSP023857,has_ingredient,DSI000118,NHP
DSP023857,has_ingredient,DSI000432,NHP
DSP023858,has_ingredient,DSI000020,NHP
DSP023859,has_ingredient,DSI000020,NHP
DSP023860,has_ingredient,DSI000366,NHP
DSP023860,has_ingredient,DSI002714,NHP
DSP023860,has_ingredient,DSI000365,NHP
DSP023860,has_ingredient,DSI002982,NHP
DSP023861,has_ingredient,DSI001208,NHP
DSP023862,has_ingredient,DSI000020,NHP
DSP023863,has_ingredient,DSI000020,NHP
DSP023864,has_ingredient,DSI000020,NHP
DSP023865,has_ingredient,DSI000020,NHP
DSP023866,has_ingredient,DSI000069,NHP
DSP023866,has_ingredient,DSI000222,NHP
DSP023866,has_ingredient,DSI000332,NHP
DSP023866,has_ingredient,DSI000084,NHP
DSP023866,has_ingredient,DSI000211,NHP
DSP023866,has_ingredient,DSI000290,NHP
DSP023866,has_ingredient,DSI000293,NHP
DSP023866,has_ingredient,DSI000449,NHP
DSP023866,has_ingredient,DSI000118,NHP
DSP023867,has_ingredient,DSI000011,NHP
DSP023868,has_ingredient,DSI000011,NHP
DSP023869,has_ingredient,DSI000389,NHP
DSP023870,has_ingredient,DSI000011,NHP
DSP023871,has_ingredient,DSI000011,NHP
DSP023872,has_ingredient,DSI000011,NHP
DSP023873,has_ingredient,DSI000011,NHP
DSP023874,has_ingredient,DSI000571,NHP
DSP023875,has_ingredient,DSI000209,NHP
DSP023876,has_ingredient,DSI000389,NHP
DSP023877,has_ingredient,DSI000218,NHP
DSP023878,has_ingredient,DSI000847,NHP
DSP023879,has_ingredient,DSI000050,NHP
DSP023880,has_ingredient,DSI000745,NHP
DSP023881,has_ingredient,DSI000380,NHP
DSP023882,has_ingredient,DSI000389,NHP
DSP023883,has_ingredient,DSI000847,NHP
DSP023884,has_ingredient,DSI000219,NHP
DSP023884,has_ingredient,DSI001154,NHP
DSP023884,has_ingredient,DSI000503,NHP
DSP023884,has_ingredient,DSI000341,NHP
DSP023884,has_ingredient,DSI000289,NHP
DSP023884,has_ingredient,DSI000292,NHP
DSP023884,has_ingredient,DSI000294,NHP
DSP023884,has_ingredient,DSI000505,NHP
DSP023884,has_ingredient,DSI000042,NHP
DSP023885,has_ingredient,DSI000093,NHP
DSP023886,has_ingredient,DSI000000,NHP
DSP023887,has_ingredient,DSI000069,NHP
DSP023887,has_ingredient,DSI000112,NHP
DSP023887,has_ingredient,DSI000324,NHP
DSP023887,has_ingredient,DSI001075,NHP
DSP023887,has_ingredient,DSI000414,NHP
DSP023887,has_ingredient,DSI000430,NHP
DSP023887,has_ingredient,DSI000841,NHP
DSP023887,has_ingredient,DSI000084,NHP
DSP023887,has_ingredient,DSI000290,NHP
DSP023887,has_ingredient,DSI002983,NHP
DSP023887,has_ingredient,DSI000293,NHP
DSP023887,has_ingredient,DSI000074,NHP
DSP023887,has_ingredient,DSI002984,NHP
DSP023887,has_ingredient,DSI000118,NHP
DSP023887,has_ingredient,DSI000338,NHP
DSP023887,has_ingredient,DSI002985,NHP
DSP023887,has_ingredient,DSI001094,NHP
DSP023887,has_ingredient,DSI002986,NHP
DSP023888,has_ingredient,DSI000002,NHP
DSP023889,has_ingredient,DSI000006,NHP
DSP023890,has_ingredient,DSI000361,NHP
DSP023891,has_ingredient,DSI000361,NHP
DSP023892,has_ingredient,DSI000361,NHP
DSP023893,has_ingredient,DSI000488,NHP
DSP023893,has_ingredient,DSI000354,NHP
DSP023893,has_ingredient,DSI000491,NHP
DSP023894,has_ingredient,DSI000918,NHP
DSP023894,has_ingredient,DSI000170,NHP
DSP023894,has_ingredient,DSI000074,NHP
DSP023894,has_ingredient,DSI000095,NHP
DSP023895,has_ingredient,DSI000488,NHP
DSP023895,has_ingredient,DSI000354,NHP
DSP023895,has_ingredient,DSI000491,NHP
DSP023896,has_ingredient,DSI000361,NHP
DSP023897,has_ingredient,DSI000254,NHP
DSP023897,has_ingredient,DSI000255,NHP
DSP023898,has_ingredient,DSI000620,NHP
DSP023898,has_ingredient,DSI001436,NHP
DSP023898,has_ingredient,DSI000591,NHP
DSP023898,has_ingredient,DSI000046,NHP
DSP023898,has_ingredient,DSI000406,NHP
DSP023898,has_ingredient,DSI000578,NHP
DSP023898,has_ingredient,DSI000364,NHP
DSP023898,has_ingredient,DSI000076,NHP
DSP023898,has_ingredient,DSI000042,NHP
DSP023899,has_ingredient,DSI000218,NHP
DSP023900,has_ingredient,DSI002003,NHP
DSP023900,has_ingredient,DSI000071,NHP
DSP023900,has_ingredient,DSI000173,NHP
DSP023900,has_ingredient,DSI002987,NHP
DSP023900,has_ingredient,DSI000613,NHP
DSP023900,has_ingredient,DSI000083,NHP
DSP023900,has_ingredient,DSI000161,NHP
DSP023900,has_ingredient,DSI000096,NHP
DSP023900,has_ingredient,DSI000162,NHP
DSP023900,has_ingredient,DSI000578,NHP
DSP023900,has_ingredient,DSI000327,NHP
DSP023900,has_ingredient,DSI000021,NHP
DSP023901,has_ingredient,DSI000364,NHP
DSP023902,has_ingredient,DSI002475,NHP
DSP023902,has_ingredient,DSI002689,NHP
DSP023902,has_ingredient,DSI002988,NHP
DSP023903,has_ingredient,DSI000006,NHP
DSP023904,has_ingredient,DSI000801,NHP
DSP023904,has_ingredient,DSI000701,NHP
DSP023904,has_ingredient,DSI000969,NHP
DSP023905,has_ingredient,DSI000433,NHP
DSP023906,has_ingredient,DSI001671,NHP
DSP023907,has_ingredient,DSI000013,NHP
DSP023907,has_ingredient,DSI000012,NHP
DSP023907,has_ingredient,DSI000014,NHP
DSP023907,has_ingredient,DSI000015,NHP
DSP023907,has_ingredient,DSI000016,NHP
DSP023907,has_ingredient,DSI000017,NHP
DSP023907,has_ingredient,DSI000018,NHP
DSP023907,has_ingredient,DSI000019,NHP
DSP023907,has_ingredient,DSI000020,NHP
DSP023907,has_ingredient,DSI000021,NHP
DSP023907,has_ingredient,DSI000419,NHP
DSP023908,has_ingredient,DSI001116,NHP
DSP023908,has_ingredient,DSI000129,NHP
DSP023908,has_ingredient,DSI000787,NHP
DSP023908,has_ingredient,DSI000145,NHP
DSP023908,has_ingredient,DSI000176,NHP
DSP023908,has_ingredient,DSI000132,NHP
DSP023908,has_ingredient,DSI001290,NHP
DSP023908,has_ingredient,DSI000148,NHP
DSP023908,has_ingredient,DSI000142,NHP
DSP023909,has_ingredient,DSI000683,NHP
DSP023909,has_ingredient,DSI000651,NHP
DSP023909,has_ingredient,DSI000642,NHP
DSP023909,has_ingredient,DSI002402,NHP
DSP023909,has_ingredient,DSI001472,NHP
DSP023909,has_ingredient,DSI000644,NHP
DSP023909,has_ingredient,DSI000131,NHP
DSP023909,has_ingredient,DSI000645,NHP
DSP023909,has_ingredient,DSI002989,NHP
DSP023909,has_ingredient,DSI000086,NHP
DSP023910,has_ingredient,DSI002990,NHP
DSP023911,has_ingredient,DSI001995,NHP
DSP023911,has_ingredient,DSI000010,NHP
DSP023911,has_ingredient,DSI000129,NHP
DSP023911,has_ingredient,DSI000267,NHP
DSP023911,has_ingredient,DSI000083,NHP
DSP023911,has_ingredient,DSI000297,NHP
DSP023911,has_ingredient,DSI001638,NHP
DSP023911,has_ingredient,DSI000094,NHP
DSP023911,has_ingredient,DSI002991,NHP
DSP023911,has_ingredient,DSI002525,NHP
DSP023912,has_ingredient,DSI000361,NHP
DSP023913,has_ingredient,DSI000681,NHP
DSP023913,has_ingredient,DSI000651,NHP
DSP023913,has_ingredient,DSI000071,NHP
DSP023913,has_ingredient,DSI000129,NHP
DSP023913,has_ingredient,DSI000145,NHP
DSP023913,has_ingredient,DSI001638,NHP
DSP023913,has_ingredient,DSI000638,NHP
DSP023914,has_ingredient,DSI000135,NHP
DSP023914,has_ingredient,DSI000651,NHP
DSP023914,has_ingredient,DSI000145,NHP
DSP023914,has_ingredient,DSI000701,NHP
DSP023914,has_ingredient,DSI002992,NHP
DSP023914,has_ingredient,DSI002938,NHP
DSP023914,has_ingredient,DSI000655,NHP
DSP023914,has_ingredient,DSI000141,NHP
DSP023915,has_ingredient,DSI000086,NHP
DSP023916,has_ingredient,DSI000086,NHP
DSP023917,has_ingredient,DSI000086,NHP
DSP023918,has_ingredient,DSI000074,NHP
DSP023919,has_ingredient,DSI000059,NHP
DSP023920,has_ingredient,DSI000071,NHP
DSP023920,has_ingredient,DSI002524,NHP
DSP023920,has_ingredient,DSI001235,NHP
DSP023920,has_ingredient,DSI000726,NHP
DSP023920,has_ingredient,DSI000125,NHP
DSP023921,has_ingredient,DSI000023,NHP
DSP023921,has_ingredient,DSI000121,NHP
DSP023921,has_ingredient,DSI002993,NHP
DSP023921,has_ingredient,DSI000652,NHP
DSP023921,has_ingredient,DSI002938,NHP
DSP023921,has_ingredient,DSI002576,NHP
DSP023922,has_ingredient,DSI000056,NHP
DSP023923,has_ingredient,DSI000036,NHP
DSP023924,has_ingredient,DSI000041,NHP
DSP023925,has_ingredient,DSI000061,NHP
DSP023926,has_ingredient,DSI000071,NHP
DSP023926,has_ingredient,DSI000022,NHP
DSP023927,has_ingredient,DSI000857,NHP
DSP023928,has_ingredient,DSI000071,NHP
DSP023928,has_ingredient,DSI000022,NHP
DSP023929,has_ingredient,DSI002675,NHP
DSP023930,has_ingredient,DSI000014,NHP
DSP023930,has_ingredient,DSI000011,NHP
DSP023930,has_ingredient,DSI000020,NHP
DSP023930,has_ingredient,DSI000021,NHP
DSP023930,has_ingredient,DSI000041,NHP
DSP023930,has_ingredient,DSI000022,NHP
DSP023930,has_ingredient,DSI000184,NHP
DSP023931,has_ingredient,DSI000206,NHP
DSP023932,has_ingredient,DSI001618,NHP
DSP023933,has_ingredient,DSI000105,NHP
DSP023934,has_ingredient,DSI000045,NHP
DSP023935,has_ingredient,DSI002964,NHP
DSP016167,has_ingredient,DSI001002,NHP
DSP016167,has_ingredient,DSI000335,NHP
DSP016167,has_ingredient,DSI000275,NHP
DSP016167,has_ingredient,DSI000276,NHP
DSP023936,has_ingredient,DSI000105,NHP
DSP023937,has_ingredient,DSI000172,NHP
DSP023937,has_ingredient,DSI000012,NHP
DSP023937,has_ingredient,DSI000013,NHP
DSP023937,has_ingredient,DSI000061,NHP
DSP023937,has_ingredient,DSI000173,NHP
DSP023937,has_ingredient,DSI000014,NHP
DSP023937,has_ingredient,DSI000015,NHP
DSP023937,has_ingredient,DSI000175,NHP
DSP023937,has_ingredient,DSI000176,NHP
DSP023937,has_ingredient,DSI000161,NHP
DSP023937,has_ingredient,DSI000177,NHP
DSP023937,has_ingredient,DSI000016,NHP
DSP023937,has_ingredient,DSI000017,NHP
DSP023937,has_ingredient,DSI000162,NHP
DSP023937,has_ingredient,DSI000018,NHP
DSP023937,has_ingredient,DSI000002,NHP
DSP023937,has_ingredient,DSI000019,NHP
DSP023937,has_ingredient,DSI000020,NHP
DSP023937,has_ingredient,DSI000021,NHP
DSP023937,has_ingredient,DSI000041,NHP
DSP023937,has_ingredient,DSI000022,NHP
DSP023937,has_ingredient,DSI000184,NHP
DSP023937,has_ingredient,DSI000006,NHP
DSP023938,has_ingredient,DSI000071,NHP
DSP023938,has_ingredient,DSI000173,NHP
DSP023938,has_ingredient,DSI000161,NHP
DSP023938,has_ingredient,DSI000177,NHP
DSP023938,has_ingredient,DSI000413,NHP
DSP023938,has_ingredient,DSI000006,NHP
DSP023939,has_ingredient,DSI001116,NHP
DSP023939,has_ingredient,DSI000060,NHP
DSP023939,has_ingredient,DSI000544,NHP
DSP023939,has_ingredient,DSI000081,NHP
DSP023939,has_ingredient,DSI000326,NHP
DSP023939,has_ingredient,DSI000113,NHP
DSP023939,has_ingredient,DSI000228,NHP
DSP023940,has_ingredient,DSI000012,NHP
DSP023940,has_ingredient,DSI001848,NHP
DSP023940,has_ingredient,DSI000014,NHP
DSP023940,has_ingredient,DSI000015,NHP
DSP023940,has_ingredient,DSI000016,NHP
DSP023940,has_ingredient,DSI000017,NHP
DSP023940,has_ingredient,DSI000018,NHP
DSP023940,has_ingredient,DSI000019,NHP
DSP023940,has_ingredient,DSI000020,NHP
DSP023940,has_ingredient,DSI000021,NHP
DSP023940,has_ingredient,DSI000041,NHP
DSP023941,has_ingredient,DSI000172,NHP
DSP023941,has_ingredient,DSI000012,NHP
DSP023941,has_ingredient,DSI000013,NHP
DSP023941,has_ingredient,DSI000916,NHP
DSP023941,has_ingredient,DSI000015,NHP
DSP023941,has_ingredient,DSI000175,NHP
DSP023941,has_ingredient,DSI000176,NHP
DSP023941,has_ingredient,DSI000402,NHP
DSP023941,has_ingredient,DSI000016,NHP
DSP023941,has_ingredient,DSI000017,NHP
DSP023941,has_ingredient,DSI000018,NHP
DSP023941,has_ingredient,DSI000019,NHP
DSP023941,has_ingredient,DSI000011,NHP
DSP023941,has_ingredient,DSI000020,NHP
DSP023941,has_ingredient,DSI000021,NHP
DSP023941,has_ingredient,DSI000041,NHP
DSP023941,has_ingredient,DSI000413,NHP
DSP023941,has_ingredient,DSI000184,NHP
DSP023941,has_ingredient,DSI000419,NHP
DSP023942,has_ingredient,DSI000105,NHP
DSP023943,has_ingredient,DSI002994,NHP
DSP023944,has_ingredient,DSI000427,NHP
DSP023945,has_ingredient,DSI000813,NHP
DSP023945,has_ingredient,DSI002995,NHP
DSP023945,has_ingredient,DSI000691,NHP
DSP023945,has_ingredient,DSI002071,NHP
DSP023946,has_ingredient,DSI000285,NHP
DSP023946,has_ingredient,DSI000069,NHP
DSP023946,has_ingredient,DSI000820,NHP
DSP023946,has_ingredient,DSI000116,NHP
DSP023946,has_ingredient,DSI000430,NHP
DSP023946,has_ingredient,DSI002083,NHP
DSP023946,has_ingredient,DSI000212,NHP
DSP023946,has_ingredient,DSI000293,NHP
DSP023946,has_ingredient,DSI000536,NHP
DSP023946,has_ingredient,DSI000449,NHP
DSP023946,has_ingredient,DSI000118,NHP
DSP023946,has_ingredient,DSI000067,NHP
DSP023947,has_ingredient,DSI000046,NHP
DSP023947,has_ingredient,DSI000494,NHP
DSP023948,has_ingredient,DSI000056,NHP
DSP023949,has_ingredient,DSI002995,NHP
DSP023949,has_ingredient,DSI002071,NHP
DSP023950,has_ingredient,DSI002996,NHP
DSP023950,has_ingredient,DSI001779,NHP
DSP023950,has_ingredient,DSI000787,NHP
DSP023950,has_ingredient,DSI002995,NHP
DSP023950,has_ingredient,DSI001785,NHP
DSP023950,has_ingredient,DSI001235,NHP
DSP023950,has_ingredient,DSI000761,NHP
DSP023950,has_ingredient,DSI000670,NHP
DSP023951,has_ingredient,DSI000021,NHP
DSP023952,has_ingredient,DSI002995,NHP
DSP023953,has_ingredient,DSI000270,NHP
DSP023954,has_ingredient,DSI001477,NHP
DSP023955,has_ingredient,DSI000270,NHP
DSP023956,has_ingredient,DSI000270,NHP
DSP023957,has_ingredient,DSI000270,NHP
DSP023958,has_ingredient,DSI000071,NHP
